,predict
7900,0.1645805
7901,0.15418196
7902,0.13071817
7903,0.11760828
7904,0.108763576
7905,0.09693408
7906,0.11052131
7907,0.11242501
7908,0.110305056
7909,0.19833302
7910,0.24126735
7911,0.13669187
7912,0.13559274
7913,0.19637021
7914,0.51008064
7915,0.58216476
7916,0.61650383
7917,0.50498223
7918,0.38257506
7919,0.36206025
7920,0.25872386
7921,0.20569494
7922,0.17166136
7923,0.14679265
7924,0.13355455
7925,0.12409762
7926,0.11741943
7927,0.112746395
7928,0.099242575
7929,0.08873087
7930,0.12207381
7931,0.10611656
7932,0.097398296
7933,0.16700387
7934,0.16381875
7935,0.10128462
7936,0.1319433
7937,0.24030869
7938,0.50527227
7939,0.6536535
7940,0.77300733
7941,0.5021861
7942,0.36878556
7943,0.3442341
7944,0.29901928
7945,0.23428604
7946,0.1799263
7947,0.14726095
7948,0.14638577
7949,0.14158659
7950,0.13715084
7951,0.13740715
7952,0.11246969
7953,0.09087345
7954,0.10923447
7955,0.090485156
7956,0.072009206
7957,0.05433552
7958,0.096402854
7959,0.11252293
7960,0.114336625
7961,0.15521671
7962,0.63054043
7963,0.66232276
7964,0.70182467
7965,0.4465261
7966,0.44447148
7967,0.43826884
7968,0.3199872
7969,0.24017927
7970,0.18809547
7971,0.15510306
7972,0.13908936
7973,0.13338715
7974,0.11984135
7975,0.10966314
7976,0.09189705
7977,0.07836257
7978,0.11080678
7979,0.10889388
7980,0.112026766
7981,0.17451277
7982,0.21596447
7983,0.14107528
7984,0.15050718
7985,0.18443306
7986,0.53487563
7987,0.67094755
7988,0.7125282
7989,0.5934232
7990,0.5130965
7991,0.49422884
7992,0.477378
7993,0.37126493
7994,0.280314
7995,0.2137607
7996,0.17692052
7997,0.15664716
7998,0.13724485
7999,0.12693226
8000,0.12007077
8001,0.11366779
8002,0.11276983
8003,0.09311566
8004,0.08632192
8005,0.14336987
8006,0.12495652
8007,0.038461618
8008,0.10503937
8009,0.21774888
8010,0.4917714
8011,0.70716727
8012,0.7629543
8013,0.57466936
8014,0.44005597
8015,0.46363008
8016,0.45916587
8017,0.36498109
8018,0.236777
8019,0.1830991
8020,0.16065527
8021,0.14295885
8022,0.12374306
8023,0.116620295
8024,0.10572061
8025,0.09341851
8026,0.08577578
8027,0.08119304
8028,0.10148202
8029,0.17389014
8030,0.18381184
8031,0.08413181
8032,0.16407008
8033,0.2403895
8034,0.4785993
8035,0.7268379
8036,0.7295206
8037,0.53155017
8038,0.4317199
8039,0.39046538
8040,0.44315785
8041,0.34180003
8042,0.25830704
8043,0.17139763
8044,0.1406621
8045,0.12819237
8046,0.12131342
8047,0.115532674
8048,0.097433895
8049,0.07694261
8050,0.12724452
8051,0.103772014
8052,0.10954173
8053,0.21259044
8054,0.20752752
8055,0.14180782
8056,0.214645
8057,0.22676608
8058,0.50546104
8059,0.6341349
8060,0.63810194
8061,0.5233985
8062,0.42053246
8063,0.43623453
8064,0.42643315
8065,0.3148695
8066,0.22944748
8067,0.20213225
8068,0.169496
8069,0.13235311
8070,0.11537516
8071,0.120216966
8072,0.10799298
8073,0.09760765
8074,0.09681472
8075,0.13604294
8076,0.12447913
8077,0.18211716
8078,0.14530833
8079,0.09310029
8080,0.173398
8081,0.23243979
8082,0.4530897
8083,0.6308213
8084,0.60985
8085,0.57777584
8086,0.42014277
8087,0.44074196
8088,0.4588561
8089,0.35025403
8090,0.22718334
8091,0.16979226
8092,0.1444437
8093,0.12513612
8094,0.115609184
8095,0.11306149
8096,0.09778421
8097,0.08447446
8098,0.13033722
8099,0.16182604
8100,0.12910175
8101,0.22096547
8102,0.18004873
8103,0.12695387
8104,0.15327486
8105,0.21459089
8106,0.4914142
8107,0.68552446
8108,0.5708526
8109,0.46133083
8110,0.4462595
8111,0.5996676
8112,0.5662264
8113,0.4663657
8114,0.26630557
8115,0.1771168
8116,0.1493348
8117,0.12809895
8118,0.118299186
8119,0.11253231
8120,0.09594763
8121,0.08819997
8122,0.11486465
8123,0.13817392
8124,0.1299931
8125,0.22987527
8126,0.19683596
8127,0.17786771
8128,0.18291365
8129,0.20740423
8130,0.4253745
8131,0.43126464
8132,0.5833946
8133,0.5004295
8134,0.48767585
8135,0.57299405
8136,0.596718
8137,0.41248935
8138,0.39037293
8139,0.2338613
8140,0.17284746
8141,0.13112883
8142,0.11657665
8143,0.111170754
8144,0.10139977
8145,0.095416725
8146,0.08724496
8147,0.15413831
8148,0.20330973
8149,0.26299304
8150,0.20625079
8151,0.21063483
8152,0.2003975
8153,0.22196358
8154,0.5135003
8155,0.49410146
8156,0.49673003
8157,0.47424352
8158,0.52028006
8159,0.6943255
8160,0.6064907
8161,0.43902653
8162,0.29109678
8163,0.2466041
8164,0.18579166
8165,0.13297439
8166,0.12276676
8167,0.12327586
8168,0.110533014
8169,0.101176016
8170,0.08184995
8171,0.078571476
8172,0.11397887
8173,0.19609836
8174,0.12195399
8175,0.093254454
8176,0.16556849
8177,0.23902415
8178,0.4085949
8179,0.71518564
8180,0.71094036
8181,0.41715068
8182,0.40877706
8183,0.435866
8184,0.45173448
8185,0.31362724
8186,0.21271177
8187,0.17653634
8188,0.1419917
8189,0.115761444
8190,0.11319751
8191,0.104871646
8192,0.0880364
8193,0.09078042
8194,0.11109074
8195,0.10686669
8196,0.13866027
8197,0.21750075
8198,0.16501006
8199,0.1842962
8200,0.21304244
8201,0.21181083
8202,0.46725303
8203,0.5110087
8204,0.5644912
8205,0.6423594
8206,0.55636364
8207,0.5306178
8208,0.49123538
8209,0.32156557
8210,0.17113388
8211,0.14923735
8212,0.13337903
8213,0.12049207
8214,0.11071299
8215,0.09030153
8216,0.073889725
8217,0.09406124
8218,0.06825478
8219,0.07518105
8220,0.13583748
8221,0.21941017
8222,0.1588912
8223,0.21277748
8224,0.19824326
8225,0.21116021
8226,0.45088267
8227,0.4765255
8228,0.58513814
8229,0.54907763
8230,0.59357214
8231,0.5437031
8232,0.5268756
8233,0.33058357
8234,0.19561517
8235,0.18747105
8236,0.15281357
8237,0.12064021
8238,0.11007859
8239,0.09658184
8240,0.08781153
8241,0.087050796
8242,0.079122484
8243,0.08535279
8244,0.1715591
8245,0.2678982
8246,0.19161609
8247,0.22576416
8248,0.19839405
8249,0.1894705
8250,0.47249407
8251,0.5034022
8252,0.55131185
8253,0.5368282
8254,0.57524085
8255,0.5566507
8256,0.50917065
8257,0.3851713
8258,0.29937786
8259,0.21434194
8260,0.16433407
8261,0.13317497
8262,0.12226313
8263,0.122686446
8264,0.109631725
8265,0.09621534
8266,0.08458735
8267,0.07875494
8268,0.10470987
8269,0.13770713
8270,0.075790055
8271,0.12634966
8272,0.18794033
8273,0.17183602
8274,0.4231066
8275,0.5345926
8276,0.573841
8277,0.5311227
8278,0.4397815
8279,0.48481816
8280,0.5869703
8281,0.47175336
8282,0.27154458
8283,0.13900506
8284,0.13967535
8285,0.121596985
8286,0.10810366
8287,0.0954204
8288,0.07415949
8289,0.07887881
8290,0.06684591
8291,0.095599696
8292,0.19373773
8293,0.25293398
8294,0.18309109
8295,0.22538844
8296,0.1680577
8297,0.21342571
8298,0.43523598
8299,0.50905013
8300,0.54776204
8301,0.4230141
8302,0.4521181
8303,0.48852932
8304,0.47070324
8305,0.3853822
8306,0.31852734
8307,0.21982396
8308,0.17984205
8309,0.13082983
8310,0.09792659
8311,0.09171516
8312,0.0788548
8313,0.08350254
8314,0.05628079
8315,0.07198332
8316,0.17569238
8317,0.21478844
8318,0.18776983
8319,0.22410288
8320,0.17690967
8321,0.21153674
8322,0.50306535
8323,0.6233896
8324,0.6127816
8325,0.5641757
8326,0.47284263
8327,0.44040722
8328,0.25520778
8329,0.2372433
8330,0.1835189
8331,0.14088804
8332,0.11383186
8333,0.11014687
8334,0.1145484
8335,0.10456635
8336,0.06958509
8337,0.11295023
8338,0.10737134
8339,0.07792736
8340,0.11334328
8341,0.18559316
8342,0.15980859
8343,0.16320044
8344,0.18125607
8345,0.20821765
8346,0.46898222
8347,0.60595053
8348,0.5275717
8349,0.5313071
8350,0.55457854
8351,0.5077266
8352,0.38931775
8353,0.2802053
8354,0.1965259
8355,0.15208858
8356,0.1221447
8357,0.10310582
8358,0.09818271
8359,0.08746837
8360,0.067403026
8361,0.075751826
8362,0.08882502
8363,0.0898028
8364,0.20144966
8365,0.22279835
8366,0.16751474
8367,0.18590896
8368,0.16551705
8369,0.20377102
8370,0.47200185
8371,0.484856
8372,0.6054298
8373,0.640171
8374,0.6599668
8375,0.58586067
8376,0.5018466
8377,0.31259394
8378,0.21786729
8379,0.18575133
8380,0.1500609
8381,0.116433896
8382,0.11339398
8383,0.106128156
8384,0.09074411
8385,0.06696652
8386,0.042616323
8387,0.10725874
8388,0.1087465
8389,0.12593818
8390,0.14878081
8391,0.155495
8392,0.14650957
8393,0.21164604
8394,0.4130373
8395,0.48844647
8396,0.5015025
8397,0.4799263
8398,0.51121426
8399,0.45815766
8400,0.36973736
8401,0.32069162
8402,0.20724857
8403,0.15935104
8404,0.12879191
8405,0.1018143
8406,0.09433901
8407,0.08347445
8408,0.07202942
8409,0.064970784
8410,0.04585121
8411,0.09247931
8412,0.22407317
8413,0.23570636
8414,0.17951518
8415,0.20966181
8416,0.19070533
8417,0.19098812
8418,0.35559118
8419,0.39221442
8420,0.4873197
8421,0.47922236
8422,0.46531147
8423,0.605301
8424,0.52621883
8425,0.34865856
8426,0.25443405
8427,0.21116811
8428,0.14199005
8429,0.10166164
8430,0.09259935
8431,0.08142063
8432,0.081535906
8433,0.06467592
8434,0.034312777
8435,0.08146768
8436,0.23400581
8437,0.18799406
8438,0.16772515
8439,0.21585146
8440,0.1747069
8441,0.1936517
8442,0.4208911
8443,0.4111938
8444,0.5499339
8445,0.5364939
8446,0.5520977
8447,0.6290944
8448,0.48346364
8449,0.2716821
8450,0.24196863
8451,0.15797648
8452,0.11388933
8453,0.102154344
8454,0.10085436
8455,0.093565665
8456,0.075901866
8457,0.062833376
8458,0.14079526
8459,0.14999712
8460,0.17408565
8461,0.16976479
8462,0.18268396
8463,0.21396221
8464,0.16416338
8465,0.2234678
8466,0.3834561
8467,0.35680285
8468,0.4867552
8469,0.45142972
8470,0.57533556
8471,0.67996746
8472,0.4781596
8473,0.2980167
8474,0.2345455
8475,0.19999139
8476,0.14723362
8477,0.11332168
8478,0.097358555
8479,0.093986936
8480,0.08815481
8481,0.06024071
8482,0.008353099
8483,0.09662357
8484,0.20527491
8485,0.13466088
8486,0.18376893
8487,0.21293584
8488,0.1814239
8489,0.22258946
8490,0.3919949
8491,0.37272605
8492,0.48857713
8493,0.56063527
8494,0.64416665
8495,0.6271466
8496,0.4796396
8497,0.2707099
8498,0.19404143
8499,0.14826983
8500,0.12646297
8501,0.10917531
8502,0.10067028
8503,0.08673237
8504,0.066948935
8505,0.026347212
8506,0.057173043
8507,0.14352855
8508,0.17156908
8509,0.14418066
8510,0.1724973
8511,0.21704915
8512,0.17340845
8513,0.19255444
8514,0.41740477
8515,0.45042157
8516,0.5511193
8517,0.49101245
8518,0.5598219
8519,0.48211998
8520,0.33167183
8521,0.27250618
8522,0.253012
8523,0.18013114
8524,0.14153786
8525,0.10801201
8526,0.099477835
8527,0.09227269
8528,0.08851844
8529,0.076951504
8530,0.061394908
8531,0.11658224
8532,0.19737643
8533,0.20661712
8534,0.16628842
8535,0.25158787
8536,0.18419266
8537,0.20045169
8538,0.59585005
8539,0.4726783
8540,0.59784776
8541,0.46226996
8542,0.5752098
8543,0.5758837
8544,0.4884506
8545,0.47172207
8546,0.34212232
8547,0.21069627
8548,0.15582971
8549,0.13468155
8550,0.12521198
8551,0.11532214
8552,0.100588925
8553,0.08332318
8554,0.056575052
8555,0.06820219
8556,0.122445434
8557,0.16573752
8558,0.20853314
8559,0.21462762
8560,0.1522697
8561,0.20221287
8562,0.48389548
8563,0.5592909
8564,0.6678051
8565,0.6537103
8566,0.61741376
8567,0.52536637
8568,0.40858775
8569,0.35834634
8570,0.24782567
8571,0.17433544
8572,0.13248648
8573,0.122757815
8574,0.116405345
8575,0.1027502
8576,0.09843364
8577,0.08252839
8578,0.06420308
8579,0.10202715
8580,0.18806036
8581,0.12479594
8582,0.12592843
8583,0.16940992
8584,0.17162025
8585,0.14252356
8586,0.4231398
8587,0.4527967
8588,0.6530564
8589,0.7014877
8590,0.61055183
8591,0.47038853
8592,0.3729393
8593,0.34556973
8594,0.25158826
8595,0.17583519
8596,0.13067785
8597,0.11740384
8598,0.114631645
8599,0.107303664
8600,0.097316444
8601,0.065296754
8602,0.062616095
8603,0.15602086
8604,0.22090274
8605,0.13786788
8606,0.23218668
8607,0.17437533
8608,0.20841472
8609,0.15123971
8610,0.42750627
8611,0.6138118
8612,0.73018146
8613,0.6652148
8614,0.5519977
8615,0.54588604
8616,0.58407855
8617,0.5083801
8618,0.38861728
8619,0.24446258
8620,0.15430932
8621,0.12588087
8622,0.12872608
8623,0.12445992
8624,0.11142554
8625,0.08811705
8626,0.06644482
8627,0.094773784
8628,0.12265316
8629,0.093434
8630,0.06446152
8631,0.10154963
8632,0.1732504
8633,0.17805889
8634,0.40201437
8635,0.47334385
8636,0.528568
8637,0.49124217
8638,0.50441206
8639,0.62251
8640,0.6396966
8641,0.4915197
8642,0.39034617
8643,0.25492075
8644,0.1698843
8645,0.12573978
8646,0.12125285
8647,0.116747454
8648,0.10553354
8649,0.07678889
8650,0.026599057
8651,0.13642512
8652,0.15412861
8653,0.14759013
8654,0.18527742
8655,0.16451333
8656,0.14933796
8657,0.21460041
8658,0.38869613
8659,0.5204025
8660,0.5134819
8661,0.42742944
8662,0.5847705
8663,0.8057311
8664,0.6706807
8665,0.35630345
8666,0.20927587
8667,0.16044305
8668,0.14164132
8669,0.120915025
8670,0.11105764
8671,0.09918581
8672,0.08297104
8673,0.067266904
8674,0.07680045
8675,0.1412409
8676,0.18909667
8677,0.1870834
8678,0.22328371
8679,0.16248044
8680,0.1813575
8681,0.23189008
8682,0.38733456
8683,0.46567458
8684,0.594399
8685,0.5574048
8686,0.6508131
8687,0.6788816
8688,0.41675657
8689,0.26750445
8690,0.1959463
8691,0.16150227
8692,0.12804621
8693,0.116770744
8694,0.106014624
8695,0.097365566
8696,0.080987744
8697,0.05022142
8698,0.081987984
8699,0.16327968
8700,0.15334143
8701,0.1495118
8702,0.20190856
8703,0.14556766
8704,0.19855127
8705,0.19771674
8706,0.42688537
8707,0.6100611
8708,0.60760826
8709,0.7195547
8710,0.5732026
8711,0.4206602
8712,0.31464383
8713,0.20860709
8714,0.17808184
8715,0.15794484
8716,0.13198926
8717,0.11374787
8718,0.09860015
8719,0.09561638
8720,0.09237468
8721,0.06636187
8722,0.07500402
8723,0.19004744
8724,0.22211888
8725,0.19649383
8726,0.24229461
8727,0.17349066
8728,0.17033927
8729,0.19146459
8730,0.41563582
8731,0.56341666
8732,0.797623
8733,0.7844197
8734,0.48587805
8735,0.39170265
8736,0.4117399
8737,0.30515373
8738,0.20306723
8739,0.14999974
8740,0.12903993
8741,0.123826556
8742,0.11937737
8743,0.11058851
8744,0.09108938
8745,0.04537631
8746,0.0803806
8747,0.13336122
8748,0.10222076
8749,0.07960378
8750,0.19244957
8751,0.15498044
8752,0.19241278
8753,0.23398426
8754,0.43990207
8755,0.626695
8756,0.69294894
8757,0.73255825
8758,0.5007764
8759,0.34384137
8760,0.30240226
8761,0.21740799
8762,0.1583903
8763,0.13181603
8764,0.124171376
8765,0.10947743
8766,0.09439396
8767,0.08066849
8768,0.08317618
8769,0.059225805
8770,0.09456977
8771,0.15307516
8772,0.1913186
8773,0.14434558
8774,0.1860583
